time,ax,ay,az
420.26,164.0,-250.0,-905.0
420.384,390.0,-264.0,-829.0
420.508,533.0,-260.0,-741.0
420.772,562.0,-254.0,-700.0
420.896,366.0,-244.0,-804.0
421.02,94.0,-214.0,-893.0
421.144,-148.0,-189.0,-978.0
421.952,-176.0,-201.0,-969.0
422.076,-88.0,-218.0,-974.0
422.2,74.0,-248.0,-928.0
422.324,285.0,-288.0,-846.0
422.448,474.0,-310.0,-746.0
423.132,604.0,-321.0,-674.0
423.256,485.0,-308.0,-732.0
423.38,242.0,-281.0,-857.0
423.504,-1.0,-244.0,-929.0
424.468,-22.0,-248.0,-922.0
424.592,204.0,-276.0,-866.0
424.716,453.0,-305.0,-782.0
425.82,497.0,-317.0,-742.0
425.945,321.0,-310.0,-818.0
426.068,76.0,-290.0,-893.0
426.193,-86.0,-281.0,-950.0
427.26,-90.0,-269.0,-944.0
427.384,74.0,-296.0,-909.0
427.508,304.0,-316.0,-834.0
427.632,528.0,-332.0,-729.0
427.756,630.0,-330.0,-646.0
428.16,542.0,-336.0,-681.0
428.284,298.0,-310.0,-808.0
428.408,62.0,-278.0,-902.0
428.812,-26.0,-252.0,-937.0
428.936,160.0,-278.0,-866.0
429.06,405.0,-314.0,-773.0
429.184,557.0,-334.0,-672.0
429.596,541.0,-293.0,-654.0
429.712,336.0,-278.0,-808.0
429.836,77.0,-242.0,-902.0
429.96,-84.0,-252.0,-992.0
430.084,-174.0,-226.0,-956.0
430.769,-110.0,-236.0,-945.0
430.892,72.0,-274.0,-902.0
431.018,305.0,-324.0,-812.0
431.144,480.0,-341.0,-721.0
431.268,588.0,-364.0,-641.0
431.672,604.0,-365.0,-641.0
431.795,442.0,-344.0,-744.0
431.919,193.0,-302.0,-869.0
432.044,-72.0,-254.0,-945.0
432.167,-226.0,-220.0,-965.0
432.992,-156.0,-212.0,-937.0
433.116,81.0,-274.0,-869.0
433.241,352.0,-326.0,-772.0
433.364,569.0,-378.0,-654.0
433.908,621.0,-397.0,-600.0
434.032,485.0,-365.0,-698.0
434.156,200.0,-330.0,-830.0
434.28,-140.0,-260.0,-921.0
434.544,-368.0,-196.0,-892.0
434.667,-336.0,-216.0,-929.0
434.792,-281.0,-230.0,-924.0
434.916,-33.0,-292.0,-925.0
435.04,254.0,-306.0,-764.0
435.163,586.0,-381.0,-649.0
435.29,696.0,-377.0,-508.0
435.432,761.0,-440.0,-444.0
435.557,670.0,-432.0,-469.0
435.679,434.0,-380.0,-662.0
435.804,121.0,-262.0,-841.0
435.928,-142.0,-129.0,-1016.0
436.052,-206.0,-90.0,-988.0
436.176,-162.0,-110.0,-1025.0
436.424,-70.0,-194.0,-1006.0
436.548,40.0,-230.0,-984.0
436.672,276.0,-289.0,-850.0
436.796,500.0,-302.0,-682.0
436.92,676.0,-324.0,-505.0
437.184,749.0,-322.0,-485.0
437.308,606.0,-301.0,-605.0
437.431,320.0,-302.0,-782.0
437.556,46.0,-273.0,-906.0
437.679,-120.0,-257.0,-969.0
438.644,-80.0,-245.0,-956.0
438.767,96.0,-325.0,-902.0
438.892,318.0,-392.0,-805.0
439.015,480.0,-430.0,-710.0
439.28,472.0,-409.0,-669.0
439.404,245.0,-356.0,-788.0
439.531,-22.0,-284.0,-876.0
440.356,-173.0,-229.0,-953.0
440.48,34.0,-284.0,-910.0
440.603,289.0,-324.0,-809.0
440.728,506.0,-356.0,-722.0
440.992,560.0,-342.0,-681.0
441.116,446.0,-340.0,-736.0
441.24,266.0,-314.0,-826.0
441.364,44.0,-281.0,-916.0
441.488,-126.0,-229.0,-961.0
442.312,-228.0,-198.0,-964.0
442.576,-49.0,-212.0,-958.0
442.7,166.0,-245.0,-914.0
442.824,418.0,-286.0,-816.0
442.948,564.0,-316.0,-712.0
443.771,566.0,-353.0,-706.0
443.896,390.0,-342.0,-800.0
444.023,93.0,-289.0,-906.0
444.148,-200.0,-225.0,-932.0
444.272,-365.0,-181.0,-928.0
444.8,-281.0,-200.0,-958.0
444.923,-142.0,-205.0,-960.0
445.048,81.0,-240.0,-914.0
445.171,310.0,-280.0,-826.0
445.295,496.0,-330.0,-726.0
445.559,561.0,-354.0,-692.0
445.684,462.0,-344.0,-753.0
445.808,261.0,-320.0,-860.0
445.932,22.0,-265.0,-929.0
446.336,-145.0,-238.0,-966.0
446.46,-12.0,-269.0,-933.0
446.583,208.0,-308.0,-881.0
446.709,430.0,-346.0,-768.0
446.831,556.0,-357.0,-692.0
447.936,558.0,-360.0,-685.0
448.06,486.0,-365.0,-732.0
448.184,300.0,-345.0,-836.0
448.308,64.0,-310.0,-913.0
448.436,-132.0,-256.0,-965.0
449.119,-196.0,-226.0,-941.0
449.244,-149.0,-237.0,-950.0
449.367,-48.0,-274.0,-932.0
449.492,73.0,-316.0,-924.0
449.615,261.0,-365.0,-844.0
449.739,410.0,-380.0,-766.0
450.144,509.0,-366.0,-716.0
450.268,392.0,-340.0,-769.0
450.392,161.0,-288.0,-877.0
450.516,-36.0,-257.0,-918.0
451.06,-98.0,-261.0,-944.0
451.184,105.0,-308.0,-893.0
451.308,328.0,-349.0,-794.0
451.432,490.0,-342.0,-722.0
451.695,513.0,-304.0,-730.0
451.819,426.0,-361.0,-748.0
451.943,268.0,-332.0,-840.0
452.068,57.0,-293.0,-904.0
452.192,-153.0,-190.0,-974.0
452.456,-296.0,-150.0,-966.0
452.983,-158.0,-170.0,-973.0
453.108,22.0,-196.0,-952.0
453.235,261.0,-234.0,-880.0
453.36,432.0,-250.0,-798.0
453.483,540.0,-277.0,-724.0
453.747,488.0,-286.0,-738.0
453.871,249.0,-265.0,-836.0
453.996,-42.0,-233.0,-920.0
454.12,-248.0,-198.0,-974.0
454.523,-246.0,-213.0,-966.0
454.648,-109.0,-236.0,-960.0
454.771,141.0,-270.0,-909.0
454.896,384.0,-305.0,-784.0
455.019,565.0,-321.0,-660.0
455.144,634.0,-332.0,-614.0
455.827,505.0,-333.0,-694.0
455.951,344.0,-302.0,-762.0
456.075,56.0,-246.0,-892.0
456.199,-178.0,-197.0,-980.0
456.324,-300.0,-170.0,-996.0
456.588,-253.0,-197.0,-974.0
456.711,-13.0,-253.0,-929.0
456.836,278.0,-292.0,-801.0
456.963,580.0,-317.0,-642.0
457.088,662.0,-314.0,-580.0
457.212,689.0,-317.0,-610.0
457.336,649.0,-340.0,-646.0
457.459,576.0,-318.0,-684.0
457.583,428.0,-310.0,-766.0
457.707,105.0,-226.0,-893.0
457.832,-142.0,-197.0,-966.0
458.237,-254.0,-200.0,-972.0
458.36,-138.0,-232.0,-969.0
458.484,66.0,-268.0,-926.0
458.608,329.0,-297.0,-817.0
458.732,517.0,-304.0,-706.0
459.135,596.0,-309.0,-678.0
459.259,566.0,-309.0,-718.0
459.384,461.0,-297.0,-754.0
459.507,256.0,-265.0,-844.0
459.632,-29.0,-213.0,-900.0
460.176,-241.0,-210.0,-969.0
460.301,-112.0,-241.0,-965.0
460.424,77.0,-273.0,-921.0
460.547,308.0,-289.0,-833.0
460.672,488.0,-288.0,-729.0
460.796,602.0,-276.0,-660.0
461.464,637.0,-265.0,-624.0
461.588,510.0,-266.0,-705.0
461.712,257.0,-266.0,-810.0
461.843,-25.0,-252.0,-929.0
462.379,-202.0,-224.0,-953.0
462.504,-52.0,-245.0,-938.0
462.627,201.0,-273.0,-874.0
462.752,445.0,-290.0,-757.0
462.875,590.0,-300.0,-661.0
463.98,578.0,-314.0,-708.0
464.243,600.0,-296.0,-653.0
464.367,448.0,-305.0,-749.0
464.491,174.0,-276.0,-853.0
464.615,-45.0,-264.0,-970.0
464.879,-125.0,-252.0,-946.0
465.003,38.0,-266.0,-898.0
465.127,293.0,-289.0,-806.0
465.253,544.0,-306.0,-717.0
465.375,637.0,-305.0,-632.0
465.622,632.0,-300.0,-629.0
465.747,514.0,-344.0,-716.0
465.872,269.0,-352.0,-825.0
465.996,29.0,-364.0,-916.0
466.399,-100.0,-338.0,-922.0
466.524,-44.0,-321.0,-941.0
466.649,196.0,-298.0,-890.0
466.771,410.0,-286.0,-768.0
466.896,608.0,-277.0,-637.0
467.299,601.0,-297.0,-664.0
467.423,552.0,-304.0,-694.0
469.648,481.0,-298.0,-749.0
469.771,401.0,-310.0,-773.0
469.896,125.0,-320.0,-837.0
470.021,-165.0,-318.0,-906.0
470.143,-349.0,-300.0,-930.0
471.092,-285.0,-265.0,-953.0
471.216,-130.0,-262.0,-957.0
471.339,153.0,-286.0,-890.0
471.463,440.0,-288.0,-752.0
471.588,618.0,-288.0,-653.0
472.551,565.0,-322.0,-661.0
472.676,409.0,-340.0,-793.0
472.799,110.0,-334.0,-885.0
472.923,-105.0,-289.0,-980.0
473.328,-125.0,-280.0,-940.0
473.451,122.0,-313.0,-861.0
473.575,426.0,-345.0,-717.0
473.701,614.0,-365.0,-636.0
474.228,617.0,-349.0,-642.0
474.351,458.0,-342.0,-672.0
474.476,162.0,-330.0,-817.0
474.599,-164.0,-314.0,-897.0
474.725,-349.0,-292.0,-989.0
474.85,-365.0,-276.0,-922.0
474.975,-336.0,-264.0,-876.0
475.1,-109.0,-353.0,-856.0
475.224,142.0,-338.0,-796.0
475.347,534.0,-320.0,-710.0
475.472,702.0,-245.0,-557.0
475.595,805.0,-238.0,-456.0
475.719,837.0,-241.0,-473.0
475.844,729.0,-225.0,-537.0
475.967,520.0,-309.0,-720.0
476.091,61.0,-325.0,-856.0
476.215,-196.0,-341.0,-957.0
476.339,-344.0,-270.0,-950.0
476.464,-341.0,-244.0,-920.0
476.588,-374.0,-198.0,-901.0
476.712,-317.0,-218.0,-925.0
476.836,-74.0,-246.0,-932.0
476.96,172.0,-272.0,-902.0
477.083,389.0,-258.0,-813.0
477.207,494.0,-244.0,-733.0
477.331,557.0,-257.0,-724.0
477.455,485.0,-248.0,-738.0
477.579,184.0,-236.0,-814.0
477.703,-125.0,-221.0,-884.0
478.388,-266.0,-217.0,-948.0
478.511,-100.0,-236.0,-938.0
478.635,196.0,-286.0,-860.0
478.762,413.0,-297.0,-772.0
479.027,509.0,-269.0,-697.0
479.153,410.0,-260.0,-734.0
479.275,162.0,-274.0,-790.0
479.399,-210.0,-248.0,-852.0
479.523,-504.0,-250.0,-873.0
479.647,-604.0,-230.0,-854.0
479.771,-540.0,-254.0,-868.0
479.895,-434.0,-250.0,-902.0
480.019,-240.0,-257.0,-910.0
480.143,60.0,-244.0,-884.0
480.267,357.0,-237.0,-813.0
480.391,522.0,-213.0,-764.0
480.796,381.0,-237.0,-780.0
480.919,17.0,-249.0,-880.0
481.043,-328.0,-266.0,-937.0
481.167,-488.0,-241.0,-945.0
481.432,-373.0,-250.0,-944.0
481.555,-153.0,-273.0,-949.0
481.679,149.0,-282.0,-878.0
481.803,404.0,-261.0,-802.0
482.207,469.0,-256.0,-808.0
482.331,418.0,-274.0,-832.0
482.455,360.0,-278.0,-862.0
482.579,309.0,-280.0,-870.0
482.704,256.0,-257.0,-897.0
482.831,133.0,-250.0,-882.0
482.955,-129.0,-244.0,-916.0
483.079,-373.0,-256.0,-876.0
483.203,-526.0,-256.0,-874.0
483.328,-501.0,-262.0,-833.0
483.451,-400.0,-266.0,-916.0
483.575,-157.0,-260.0,-908.0
483.699,144.0,-236.0,-889.0
483.823,393.0,-233.0,-809.0
483.947,416.0,-241.0,-825.0
484.072,353.0,-242.0,-832.0
484.196,234.0,-229.0,-881.0
484.319,-14.0,-200.0,-908.0
484.443,-242.0,-190.0,-945.0
484.847,-472.0,-104.0,-922.0
484.971,-326.0,-94.0,-982.0
485.095,-49.0,-101.0,-953.0
485.22,306.0,-122.0,-866.0
485.346,537.0,-141.0,-770.0
485.467,568.0,-92.0,-762.0
485.592,492.0,-106.0,-877.0
485.715,180.0,-112.0,-910.0
485.839,-182.0,-158.0,-970.0
485.963,-516.0,-142.0,-881.0
486.227,-593.0,-118.0,-877.0
486.351,-480.0,-110.0,-953.0
486.475,-252.0,-100.0,-1001.0
486.603,65.0,-50.0,-918.0
486.727,364.0,4.0,-796.0
486.851,533.0,40.0,-721.0
486.975,553.0,62.0,-741.0
487.099,430.0,60.0,-813.0
487.224,134.0,34.0,-852.0
487.347,-237.0,-16.0,-881.0
487.471,-525.0,-56.0,-894.0
487.875,-474.0,-89.0,-925.0
487.999,-113.0,-118.0,-914.0
488.123,286.0,-129.0,-865.0
488.527,517.0,-122.0,-789.0
488.651,325.0,-177.0,-790.0
488.775,-41.0,-212.0,-880.0
488.899,-354.0,-222.0,-893.0
489.025,-514.0,-209.0,-918.0
489.287,-478.0,-208.0,-900.0
489.411,-330.0,-224.0,-909.0
489.535,-1.0,-241.0,-898.0
489.659,345.0,-252.0,-790.0
489.783,569.0,-244.0,-733.0
489.907,588.0,-222.0,-694.0
490.031,536.0,-256.0,-724.0
490.155,409.0,-278.0,-760.0
490.28,76.0,-285.0,-820.0
490.403,-310.0,-244.0,-838.0
490.792,-581.0,-233.0,-858.0
490.916,-389.0,-236.0,-896.0
491.039,-18.0,-257.0,-889.0
491.163,364.0,-276.0,-770.0
491.287,604.0,-294.0,-656.0
491.411,657.0,-302.0,-624.0
491.535,572.0,-286.0,-662.0
491.659,336.0,-293.0,-794.0
491.783,-20.0,-272.0,-876.0
491.907,-270.0,-284.0,-941.0
492.311,-318.0,-220.0,-944.0
492.436,-44.0,-249.0,-924.0
492.559,282.0,-254.0,-838.0
492.823,517.0,-234.0,-749.0
492.947,414.0,-245.0,-784.0
493.072,193.0,-284.0,-880.0
493.196,-106.0,-280.0,-908.0
493.599,-277.0,-261.0,-957.0
493.724,-82.0,-256.0,-956.0
493.847,168.0,-241.0,-916.0
493.971,366.0,-206.0,-841.0
494.095,442.0,-170.0,-802.0
494.359,430.0,-197.0,-833.0
494.483,297.0,-221.0,-866.0
494.607,146.0,-236.0,-908.0
494.735,9.0,-254.0,-940.0
494.859,-56.0,-265.0,-949.0
495.544,-81.0,-250.0,-926.0
495.667,125.0,-253.0,-898.0
495.791,352.0,-222.0,-846.0
495.915,538.0,-184.0,-765.0
496.039,592.0,-141.0,-706.0
496.303,588.0,-144.0,-716.0
496.427,406.0,-161.0,-789.0
496.551,220.0,-210.0,-873.0
496.676,53.0,-250.0,-924.0
496.8,-37.0,-260.0,-942.0
496.923,-122.0,-241.0,-949.0
497.189,-210.0,-236.0,-958.0
497.311,-188.0,-237.0,-944.0
497.436,18.0,-252.0,-932.0
497.559,297.0,-230.0,-833.0
497.683,566.0,-217.0,-724.0
497.947,556.0,-212.0,-676.0
498.071,326.0,-244.0,-828.0
498.199,62.0,-266.0,-924.0
498.324,-134.0,-270.0,-986.0
498.867,-182.0,-232.0,-954.0
498.995,20.0,-220.0,-937.0
499.12,290.0,-238.0,-861.0
499.243,493.0,-250.0,-766.0
499.507,558.0,-252.0,-726.0
499.631,437.0,-226.0,-770.0
499.755,208.0,-244.0,-832.0
499.879,-44.0,-282.0,-868.0
500.003,-282.0,-349.0,-898.0
500.127,-361.0,-384.0,-869.0
500.391,-273.0,-409.0,-881.0
500.515,-100.0,-398.0,-896.0
500.639,150.0,-364.0,-873.0
500.763,390.0,-308.0,-800.0
500.887,530.0,-256.0,-741.0
501.011,606.0,-248.0,-694.0
501.275,553.0,-244.0,-690.0
501.399,397.0,-269.0,-766.0
501.523,120.0,-270.0,-888.0
501.648,-128.0,-297.0,-940.0
501.772,-358.0,-252.0,-936.0
501.896,-409.0,-226.0,-889.0
502.019,-396.0,-218.0,-925.0
502.144,-270.0,-230.0,-948.0
502.267,-44.0,-257.0,-929.0
502.391,249.0,-298.0,-834.0
502.515,510.0,-316.0,-716.0
502.78,505.0,-320.0,-712.0
502.907,221.0,-329.0,-810.0
503.031,-146.0,-321.0,-872.0
503.155,-365.0,-329.0,-880.0
503.419,-233.0,-341.0,-893.0
503.543,72.0,-324.0,-846.0
503.668,454.0,-340.0,-736.0
503.791,625.0,-341.0,-668.0
503.915,529.0,-342.0,-678.0
504.039,252.0,-312.0,-834.0
504.163,-66.0,-266.0,-917.0
504.287,-284.0,-224.0,-957.0
504.411,-398.0,-196.0,-916.0
504.536,-453.0,-184.0,-932.0
504.659,-249.0,-222.0,-941.0
504.784,74.0,-269.0,-877.0
504.907,441.0,-298.0,-768.0
505.171,548.0,-261.0,-698.0
505.295,322.0,-249.0,-821.0
505.419,34.0,-226.0,-906.0
505.544,-232.0,-202.0,-956.0
505.668,-377.0,-180.0,-926.0
505.931,-390.0,-201.0,-930.0
506.055,-184.0,-229.0,-925.0
506.179,149.0,-220.0,-874.0
506.303,454.0,-177.0,-781.0
506.567,618.0,-136.0,-721.0
506.692,473.0,-165.0,-742.0
506.819,206.0,-214.0,-872.0
506.943,-117.0,-236.0,-898.0
507.067,-356.0,-233.0,-946.0
507.595,-434.0,-200.0,-910.0
507.719,-181.0,-230.0,-926.0
507.843,118.0,-226.0,-906.0
507.967,394.0,-202.0,-832.0
508.092,508.0,-166.0,-772.0
509.055,440.0,-160.0,-808.0
509.179,197.0,-169.0,-894.0
509.303,-109.0,-170.0,-929.0
509.427,-325.0,-189.0,-953.0
510.251,-222.0,-217.0,-921.0
510.375,66.0,-256.0,-876.0
510.5,357.0,-288.0,-812.0
510.904,389.0,-289.0,-806.0
511.028,166.0,-313.0,-870.0
511.151,-120.0,-318.0,-908.0
511.278,-297.0,-305.0,-908.0
511.683,-258.0,-278.0,-937.0
511.807,14.0,-316.0,-922.0
511.931,322.0,-325.0,-862.0
512.056,488.0,-321.0,-789.0
512.599,370.0,-289.0,-822.0
512.723,162.0,-293.0,-885.0
512.847,-112.0,-273.0,-918.0
512.971,-286.0,-266.0,-930.0
513.515,-302.0,-252.0,-926.0
513.639,-96.0,-284.0,-908.0
513.763,177.0,-305.0,-854.0
513.887,401.0,-316.0,-801.0
514.151,434.0,-273.0,-802.0
514.275,285.0,-284.0,-856.0
514.399,70.0,-286.0,-894.0
514.523,-149.0,-282.0,-938.0
515.767,-150.0,-262.0,-946.0
515.895,-10.0,-270.0,-926.0
516.019,158.0,-281.0,-900.0
516.143,298.0,-276.0,-852.0
516.267,386.0,-262.0,-829.0
516.531,332.0,-264.0,-858.0
516.655,138.0,-272.0,-905.0
516.779,-74.0,-276.0,-930.0
518.024,-5.0,-268.0,-924.0
518.147,250.0,-241.0,-832.0
518.272,533.0,-210.0,-702.0
518.395,680.0,-181.0,-620.0
518.799,706.0,-122.0,-608.0
518.923,465.0,-184.0,-666.0
519.047,77.0,-228.0,-792.0
519.171,-278.0,-289.0,-856.0
519.435,-490.0,-286.0,-846.0
519.979,-484.0,-289.0,-853.0
520.103,-313.0,-302.0,-918.0
520.228,-32.0,-274.0,-921.0
520.354,309.0,-222.0,-868.0
520.479,545.0,-153.0,-736.0
520.603,677.0,-122.0,-658.0
520.727,718.0,-110.0,-665.0
520.851,656.0,-118.0,-688.0
520.975,426.0,-160.0,-780.0
521.099,26.0,-213.0,-848.0
521.225,-302.0,-264.0,-905.0
521.348,-457.0,-286.0,-890.0
521.611,-456.0,-293.0,-858.0
521.735,-425.0,-276.0,-900.0
521.859,-245.0,-212.0,-945.0
521.984,21.0,-100.0,-945.0
522.107,322.0,0.0,-877.0
522.231,492.0,54.0,-772.0
522.775,548.0,-46.0,-737.0
522.899,340.0,-166.0,-834.0
523.023,93.0,-278.0,-900.0
523.147,-136.0,-336.0,-938.0
523.271,-260.0,-342.0,-908.0
523.955,-234.0,-312.0,-904.0
524.079,25.0,-273.0,-869.0
524.208,388.0,-216.0,-784.0
524.327,616.0,-152.0,-680.0
524.716,613.0,-90.0,-662.0
524.839,450.0,-180.0,-778.0
524.963,76.0,-228.0,-845.0
525.087,-233.0,-286.0,-924.0
0.0,8.0,-45.0,-333.0
0.142,17.0,-93.0,-650.0
0.266,76.0,-134.0,-961.0
0.39,168.0,-120.0,-920.0
0.514,358.0,-98.0,-841.0
0.638,573.0,-73.0,-721.0
0.763,773.0,-54.0,-581.0
0.886,866.0,-41.0,-486.0
1.011,880.0,-37.0,-478.0
1.134,813.0,-60.0,-570.0
1.258,614.0,-100.0,-716.0
1.382,278.0,-141.0,-885.0
1.506,0.0,-178.0,-956.0
1.63,-164.0,-200.0,-970.0
1.894,-32.0,-148.0,-946.0
2.018,186.0,-81.0,-902.0
2.142,490.0,-16.0,-788.0
2.266,702.0,-21.0,-614.0
2.39,844.0,-21.0,-493.0
2.514,876.0,-40.0,-449.0
2.639,841.0,-20.0,-497.0
2.766,737.0,26.0,-618.0
2.89,561.0,48.0,-725.0
3.014,328.0,45.0,-814.0
3.138,110.0,-24.0,-917.0
3.262,-73.0,-49.0,-962.0
3.526,-153.0,-92.0,-981.0
3.65,-106.0,-82.0,-977.0
3.774,-17.0,-32.0,-970.0
3.898,269.0,-25.0,-892.0
4.022,602.0,-18.0,-700.0
4.146,878.0,-34.0,-450.0
4.27,942.0,-37.0,-257.0
4.394,928.0,-21.0,-232.0
4.519,785.0,-41.0,-457.0
4.642,512.0,-33.0,-712.0
4.766,164.0,-52.0,-940.0
4.89,-73.0,-73.0,-954.0
5.014,-146.0,-125.0,-978.0
5.278,-89.0,-188.0,-997.0
5.402,82.0,-188.0,-938.0
5.526,186.0,-69.0,-208.0
5.65,508.0,-177.0,-312.0
5.774,817.0,-264.0,-416.0
5.898,968.0,-290.0,-289.0
6.022,898.0,-264.0,-414.0
6.146,548.0,-209.0,-618.0
6.27,66.0,-125.0,-822.0
6.394,-306.0,-68.0,-908.0
6.802,-253.0,-88.0,-866.0
6.926,-4.0,-158.0,-841.0
7.05,274.0,-210.0,-765.0
7.174,569.0,-268.0,-686.0
7.298,750.0,-230.0,-489.0
7.562,773.0,-200.0,-454.0
7.686,534.0,-220.0,-686.0
7.81,50.0,-148.0,-840.0
7.934,-273.0,-109.0,-901.0
8.058,-493.0,-66.0,-882.0
8.322,-388.0,-140.0,-932.0
8.446,-293.0,-164.0,-942.0
8.57,-116.0,-197.0,-934.0
8.694,156.0,-173.0,-909.0
8.818,466.0,-146.0,-774.0
8.942,725.0,-109.0,-590.0
9.066,858.0,-101.0,-368.0
9.33,926.0,-92.0,-280.0
9.456,688.0,-90.0,-504.0
9.578,280.0,-84.0,-762.0
9.702,-92.0,-81.0,-949.0
10.106,-149.0,-133.0,-984.0
10.37,-58.0,-145.0,-968.0
10.498,112.0,-130.0,-917.0
10.625,388.0,-149.0,-836.0
10.75,686.0,-114.0,-648.0
10.874,872.0,-77.0,-374.0
11.138,966.0,-17.0,-193.0
11.262,710.0,-30.0,-458.0
11.386,237.0,-25.0,-720.0
11.51,-212.0,-28.0,-913.0
11.634,-382.0,-49.0,-968.0
12.038,-202.0,-118.0,-982.0
12.162,-22.0,-104.0,-981.0
12.286,220.0,-93.0,-922.0
12.411,462.0,-64.0,-789.0
12.535,673.0,-56.0,-614.0
12.658,861.0,-68.0,-448.0
12.783,905.0,-126.0,-476.0
12.906,724.0,-116.0,-606.0
13.03,412.0,-53.0,-832.0
13.154,49.0,-2.0,-902.0
13.278,-84.0,-53.0,-954.0
13.402,-172.0,-110.0,-985.0
13.666,-98.0,-112.0,-1010.0
13.792,-102.0,-142.0,-966.0
13.92,-134.0,-160.0,-941.0
14.038,-237.0,-209.0,-944.0
14.162,-161.0,-157.0,-890.0
14.286,21.0,-108.0,-860.0
14.41,210.0,-9.0,-856.0
14.537,296.0,13.0,-802.0
14.663,344.0,45.0,-784.0
14.786,398.0,54.0,-757.0
14.91,485.0,81.0,-856.0
15.034,418.0,50.0,-838.0
15.158,344.0,-10.0,-885.0
15.282,113.0,-149.0,-888.0
15.406,12.0,-213.0,-957.0
15.53,-56.0,-238.0,-966.0
15.934,20.0,-194.0,-984.0
16.058,86.0,-157.0,-974.0
16.182,204.0,-85.0,-982.0
16.306,304.0,-32.0,-876.0
16.43,429.0,12.0,-762.0
16.554,532.0,45.0,-657.0
16.678,578.0,54.0,-620.0
16.802,578.0,101.0,-690.0
16.926,436.0,60.0,-728.0
17.05,253.0,12.0,-861.0
17.174,9.0,-124.0,-921.0
17.298,-212.0,-229.0,-936.0
17.562,-296.0,-253.0,-916.0
17.686,-249.0,-237.0,-949.0
17.811,-205.0,-217.0,-964.0
18.074,-120.0,-198.0,-984.0
18.198,-57.0,-161.0,-954.0
18.322,174.0,-97.0,-1025.0
18.45,328.0,-45.0,-938.0
18.575,501.0,16.0,-874.0
18.698,537.0,89.0,-753.0
18.822,541.0,77.0,-820.0
18.946,420.0,-22.0,-862.0
19.07,148.0,-116.0,-882.0
19.194,-153.0,-205.0,-909.0
19.318,-394.0,-221.0,-888.0
19.442,-438.0,-208.0,-920.0
19.566,-390.0,-153.0,-908.0
19.69,-305.0,-106.0,-964.0
19.814,-274.0,-145.0,-936.0
19.938,-165.0,-90.0,-870.0
20.062,53.0,0.0,-837.0
20.186,400.0,140.0,-846.0
20.31,648.0,273.0,-826.0
20.434,713.0,277.0,-826.0
20.558,514.0,189.0,-857.0
20.682,320.0,-4.0,-940.0
20.806,36.0,-56.0,-918.0
20.93,-137.0,-98.0,-914.0
21.054,-268.0,-100.0,-913.0
21.178,-220.0,-122.0,-984.0
21.582,-105.0,-77.0,-969.0
21.707,-28.0,-58.0,-989.0
21.831,58.0,-40.0,-996.0
21.954,169.0,-2.0,-996.0
22.902,245.0,26.0,-1001.0
23.026,68.0,-5.0,-974.0
23.15,-128.0,-36.0,-956.0
23.274,-325.0,-112.0,-900.0
23.399,-344.0,-149.0,-917.0
23.523,-301.0,-173.0,-888.0
23.646,-81.0,-116.0,-909.0
23.77,181.0,-9.0,-921.0
23.895,412.0,92.0,-952.0
24.018,470.0,122.0,-892.0
24.142,449.0,78.0,-878.0
24.266,368.0,4.0,-910.0
24.39,209.0,-81.0,-949.0
24.514,-9.0,-154.0,-970.0
24.638,-220.0,-198.0,-925.0
24.762,-365.0,-217.0,-904.0
24.89,-412.0,-224.0,-898.0
25.014,-390.0,-232.0,-937.0
25.138,-276.0,-174.0,-976.0
25.262,-189.0,-165.0,-945.0
25.386,20.0,-86.0,-933.0
25.51,269.0,-34.0,-870.0
25.634,501.0,94.0,-844.0
26.038,545.0,62.0,-834.0
26.162,380.0,-30.0,-853.0
26.286,172.0,-114.0,-910.0
26.413,-38.0,-180.0,-898.0
26.538,-177.0,-173.0,-922.0
26.662,-254.0,-150.0,-940.0
26.786,-293.0,-166.0,-901.0
26.91,-272.0,-164.0,-890.0
27.034,-133.0,-132.0,-886.0
27.158,133.0,-36.0,-962.0
27.283,322.0,4.0,-930.0
27.406,444.0,22.0,-872.0
27.53,437.0,12.0,-842.0
27.654,369.0,1.0,-824.0
27.778,137.0,-92.0,-864.0
27.902,-121.0,-177.0,-850.0
29.006,-133.0,-177.0,-966.0
29.13,5.0,-128.0,-1005.0
29.254,193.0,-37.0,-1002.0
29.378,373.0,62.0,-957.0
29.502,477.0,138.0,-878.0
29.626,485.0,134.0,-857.0
29.75,318.0,14.0,-857.0
29.874,98.0,-148.0,-957.0
29.998,-68.0,-236.0,-941.0
30.262,-89.0,-220.0,-932.0
32.19,70.0,-186.0,-944.0
32.313,214.0,-90.0,-917.0
32.438,422.0,40.0,-876.0
32.562,561.0,128.0,-817.0
32.685,532.0,116.0,-873.0
32.81,296.0,10.0,-968.0
32.933,18.0,-77.0,-1009.0
33.058,-193.0,-158.0,-960.0
33.306,-302.0,-218.0,-886.0
33.43,-190.0,-180.0,-893.0
33.554,-28.0,-170.0,-916.0
33.678,186.0,-129.0,-938.0
33.806,396.0,-68.0,-893.0
33.93,569.0,16.0,-789.0
34.054,693.0,66.0,-765.0
34.178,746.0,90.0,-820.0
34.302,578.0,20.0,-893.0
34.426,292.0,-69.0,-934.0
34.55,-106.0,-229.0,-858.0
34.674,-301.0,-314.0,-858.0
34.798,-292.0,-336.0,-885.0
34.924,-121.0,-294.0,-1002.0
35.05,97.0,-217.0,-1004.0
